track_id,split,artist_id,audio_path,text,labels,graph_path,mel_path,num_nodes
122809,training,20544,/content/gnn-bert-music-context/data/raw/fma_small/122/122809.mp3,Track: foolsgame. Album: Stranger in the Ringer. Artist: The Carnys,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/122809.pt,/content/gnn-bert-music-context/data/processed/mels/122809.pt,6
122999,training,19102,/content/gnn-bert-music-context/data/raw/fma_small/122/122999.mp3,Track: Overlooking Eternity. Album: Convalescence. Artist: Anima,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/122999.pt,/content/gnn-bert-music-context/data/processed/mels/122999.pt,6
123004,training,19102,/content/gnn-bert-music-context/data/raw/fma_small/123/123004.mp3,Track: Convalescence II: Love Again. Album: Convalescence. Artist: Anima,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/123004.pt,/content/gnn-bert-music-context/data/processed/mels/123004.pt,6
123523,training,20655,/content/gnn-bert-music-context/data/raw/fma_small/123/123523.mp3,Track: Here At Last. Album: Here At Last. Artist: Andrew Seistrup,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/123523.pt,/content/gnn-bert-music-context/data/processed/mels/123523.pt,6
123825,training,20691,/content/gnn-bert-music-context/data/raw/fma_small/123/123825.mp3,Track: Strength. Album: Left songs. Artist: Mesmerists,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/123825.pt,/content/gnn-bert-music-context/data/processed/mels/123825.pt,6
123866,training,20697,/content/gnn-bert-music-context/data/raw/fma_small/123/123866.mp3,"Track: Nasty Boots. Album: Live on WFMU with Todd-o-phonic Todd: Aug 15, 2015. Artist: The Barreracudas","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/123866.pt,/content/gnn-bert-music-context/data/processed/mels/123866.pt,6
123971,training,20707,/content/gnn-bert-music-context/data/raw/fma_small/123/123971.mp3,Track: Freestyle 32. Album: #JustBecause. Artist: BenJamin Banger,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/123971.pt,/content/gnn-bert-music-context/data/processed/mels/123971.pt,6
123978,training,20707,/content/gnn-bert-music-context/data/raw/fma_small/123/123978.mp3,"Track: Fuck Yall, Im Goin Pop. Album: #JustBecause. Artist: BenJamin Banger","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/123978.pt,/content/gnn-bert-music-context/data/processed/mels/123978.pt,6
124175,training,19692,/content/gnn-bert-music-context/data/raw/fma_small/124/124175.mp3,Track: Breeeze. Album: Various Moods II. Artist: Jelsonic,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124175.pt,/content/gnn-bert-music-context/data/processed/mels/124175.pt,6
124392,test,20763,/content/gnn-bert-music-context/data/raw/fma_small/124/124392.mp3,Track: Into Orbit. Album: Escape / Restart. Artist: Radius System,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/124392.pt,/content/gnn-bert-music-context/data/processed/mels/124392.pt,6
124394,test,20763,/content/gnn-bert-music-context/data/raw/fma_small/124/124394.mp3,Track: Not Coming Back. Album: Escape / Restart. Artist: Radius System,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/124394.pt,/content/gnn-bert-music-context/data/processed/mels/124394.pt,6
124482,training,6337,/content/gnn-bert-music-context/data/raw/fma_small/124/124482.mp3,Track: Went To Sea. Album: Hemogoblin. Artist: Attic Ted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124482.pt,/content/gnn-bert-music-context/data/processed/mels/124482.pt,6
124517,validation,19918,/content/gnn-bert-music-context/data/raw/fma_small/124/124517.mp3,Track: Sad Songs Pt.I - Bells. Album: Sad Songs. Artist: Fake Cats Project,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124517.pt,/content/gnn-bert-music-context/data/processed/mels/124517.pt,6
124518,validation,19918,/content/gnn-bert-music-context/data/raw/fma_small/124/124518.mp3,Track: Sad Songs Pt.II - Unverklaerte Nacht. Album: Sad Songs. Artist: Fake Cats Project,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124518.pt,/content/gnn-bert-music-context/data/processed/mels/124518.pt,6
124519,validation,19918,/content/gnn-bert-music-context/data/raw/fma_small/124/124519.mp3,Track: Sad Songs Pt.III - A Simple Etude For Overdriven Bass. Album: Sad Songs. Artist: Fake Cats Project,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124519.pt,/content/gnn-bert-music-context/data/processed/mels/124519.pt,6
124752,training,6243,/content/gnn-bert-music-context/data/raw/fma_small/124/124752.mp3,Track: Aitken Basin. Album: Shikomizue. Artist: Damscray,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124752.pt,/content/gnn-bert-music-context/data/processed/mels/124752.pt,6
124756,training,20811,/content/gnn-bert-music-context/data/raw/fma_small/124/124756.mp3,Track: Ninja. Album: Shikomizue. Artist: Indikings,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124756.pt,/content/gnn-bert-music-context/data/processed/mels/124756.pt,6
124872,training,20760,/content/gnn-bert-music-context/data/raw/fma_small/124/124872.mp3,Track: Drown in Mirrors. Album: Sea & Night. Artist: Sergey Cheremisinov,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124872.pt,/content/gnn-bert-music-context/data/processed/mels/124872.pt,6
124873,training,20760,/content/gnn-bert-music-context/data/raw/fma_small/124/124873.mp3,Track: Crystal Echoes. Album: Sea & Night. Artist: Sergey Cheremisinov,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124873.pt,/content/gnn-bert-music-context/data/processed/mels/124873.pt,6
124875,training,20760,/content/gnn-bert-music-context/data/raw/fma_small/124/124875.mp3,Track: Sea & Night. Album: Sea & Night. Artist: Sergey Cheremisinov,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124875.pt,/content/gnn-bert-music-context/data/processed/mels/124875.pt,6
124916,training,20826,/content/gnn-bert-music-context/data/raw/fma_small/124/124916.mp3,Track: Zombie Disco. Album: The Psychedelic And. Artist: Six Umbrellas,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124916.pt,/content/gnn-bert-music-context/data/processed/mels/124916.pt,6
124918,training,20826,/content/gnn-bert-music-context/data/raw/fma_small/124/124918.mp3,Track: She Does Her Best (feat. Small Colin). Album: The Psychedelic And. Artist: Six Umbrellas,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124918.pt,/content/gnn-bert-music-context/data/processed/mels/124918.pt,6
124971,training,19268,/content/gnn-bert-music-context/data/raw/fma_small/124/124971.mp3,Track: AVIATION CRAB ORCHESTRA (KOPER BUSKING). Album: AVIATION CRAB ORCHESTRA (AN EPIC SAGA). Artist: ODOR BABY,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/124971.pt,/content/gnn-bert-music-context/data/processed/mels/124971.pt,6
125004,training,12676,/content/gnn-bert-music-context/data/raw/fma_small/125/125004.mp3,Track: Outro. Album: Eponymosity. Artist: Let Me Crazy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/125004.pt,/content/gnn-bert-music-context/data/processed/mels/125004.pt,6
125160,validation,3578,/content/gnn-bert-music-context/data/raw/fma_small/125/125160.mp3,Track: Stargate Pumpin. Album: The Gorowski Archives (2005-2015). Artist: Gorowski,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125160.pt,/content/gnn-bert-music-context/data/processed/mels/125160.pt,6
125185,training,9765,/content/gnn-bert-music-context/data/raw/fma_small/125/125185.mp3,Track: Life Unfolds. Album: Loose Fur - The Best of Derek Clegg. Artist: Derek Clegg,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125185.pt,/content/gnn-bert-music-context/data/processed/mels/125185.pt,6
125194,training,9765,/content/gnn-bert-music-context/data/raw/fma_small/125/125194.mp3,Track: Found It All. Album: Loose Fur - The Best of Derek Clegg. Artist: Derek Clegg,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125194.pt,/content/gnn-bert-music-context/data/processed/mels/125194.pt,6
125239,validation,20860,/content/gnn-bert-music-context/data/raw/fma_small/125/125239.mp3,Track: Iglesia de Nuestra Señora de Fatima. Album: Palmillas. Artist: Derek Baron,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125239.pt,/content/gnn-bert-music-context/data/processed/mels/125239.pt,6
125293,training,13826,/content/gnn-bert-music-context/data/raw/fma_small/125/125293.mp3,Track: Against The Grain (Phish Funk remix). Album: Best Bytes Volume 3. Artist: Psychadelik Pedestrian,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125293.pt,/content/gnn-bert-music-context/data/processed/mels/125293.pt,6
125617,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/125/125617.mp3,Track: Drifting Spade. Album: Caruthersville. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125617.pt,/content/gnn-bert-music-context/data/processed/mels/125617.pt,6
125657,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/125/125657.mp3,Track: Demalion - Copper Halls. Album: Demalion. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125657.pt,/content/gnn-bert-music-context/data/processed/mels/125657.pt,6
125722,training,20941,/content/gnn-bert-music-context/data/raw/fma_small/125/125722.mp3,Track: Stutter. Album: Lush. Artist: Babe Parade,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125722.pt,/content/gnn-bert-music-context/data/processed/mels/125722.pt,6
125723,training,20941,/content/gnn-bert-music-context/data/raw/fma_small/125/125723.mp3,Track: Vacation. Album: Lush. Artist: Babe Parade,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125723.pt,/content/gnn-bert-music-context/data/processed/mels/125723.pt,6
125809,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/125/125809.mp3,Track: Alchemical. Album: Dorica. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125809.pt,/content/gnn-bert-music-context/data/processed/mels/125809.pt,6
125824,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/125/125824.mp3,Track: Festering. Album: Towboat. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125824.pt,/content/gnn-bert-music-context/data/processed/mels/125824.pt,6
125999,validation,3578,/content/gnn-bert-music-context/data/raw/fma_small/125/125999.mp3,Track: Zon. Album: The Gorowski Archives (2005-2015). Artist: Gorowski,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/125999.pt,/content/gnn-bert-music-context/data/processed/mels/125999.pt,6
126016,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126016.mp3,Track: Midday. Album: Pecan Grove. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126016.pt,/content/gnn-bert-music-context/data/processed/mels/126016.pt,6
126017,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126017.mp3,Track: Pickers. Album: Pecan Grove. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126017.pt,/content/gnn-bert-music-context/data/processed/mels/126017.pt,6
126018,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126018.mp3,Track: Tripoli. Album: Pecan Grove. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126018.pt,/content/gnn-bert-music-context/data/processed/mels/126018.pt,6
126180,training,20971,/content/gnn-bert-music-context/data/raw/fma_small/126/126180.mp3,Track: Heavy Falling Feather. Album: Omission. Artist: Joao Picoito,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126180.pt,/content/gnn-bert-music-context/data/processed/mels/126180.pt,6
126181,training,20971,/content/gnn-bert-music-context/data/raw/fma_small/126/126181.mp3,Track: Hope. Album: Omission. Artist: Joao Picoito,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126181.pt,/content/gnn-bert-music-context/data/processed/mels/126181.pt,6
126243,test,19472,/content/gnn-bert-music-context/data/raw/fma_small/126/126243.mp3,"Track: Wherever You Are, Whatever You Do, Please Remember Me As I Do You?. Album: Songs From Another Time. Artist: Squire Tuck","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126243.pt,/content/gnn-bert-music-context/data/processed/mels/126243.pt,6
126294,training,20985,/content/gnn-bert-music-context/data/raw/fma_small/126/126294.mp3,Track: Sheffield Hall. Album: Layers (EP). Artist: Andy G. Cohen,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/126294.pt,/content/gnn-bert-music-context/data/processed/mels/126294.pt,6
126362,training,20992,/content/gnn-bert-music-context/data/raw/fma_small/126/126362.mp3,Track: deathstar. Album: New Eyes. Artist: Boonesboro,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126362.pt,/content/gnn-bert-music-context/data/processed/mels/126362.pt,6
126407,training,20995,/content/gnn-bert-music-context/data/raw/fma_small/126/126407.mp3,Track: Junk Mail. Album: Lofty !. Artist: Shy Kids,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126407.pt,/content/gnn-bert-music-context/data/processed/mels/126407.pt,6
126425,training,20999,/content/gnn-bert-music-context/data/raw/fma_small/126/126425.mp3,Track: First the bird fell. Album: First the bird fell. Artist: Shy and the Fight,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126425.pt,/content/gnn-bert-music-context/data/processed/mels/126425.pt,6
126426,training,20999,/content/gnn-bert-music-context/data/raw/fma_small/126/126426.mp3,"Track: Pick a subject, let's have an argument. Album: First the bird fell. Artist: Shy and the Fight","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126426.pt,/content/gnn-bert-music-context/data/processed/mels/126426.pt,6
126508,training,21006,/content/gnn-bert-music-context/data/raw/fma_small/126/126508.mp3,Track: Cultures All In Harmony. Album: An Appreciation. Artist: Hectic Head,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126508.pt,/content/gnn-bert-music-context/data/processed/mels/126508.pt,6
126520,training,10012,/content/gnn-bert-music-context/data/raw/fma_small/126/126520.mp3,Track: Αρχαία Μουσική Για Σύγχρονη Φορές (Ancient Music For Modern Times). Album: An Appreciation. Artist: Jared C. Balogh,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126520.pt,/content/gnn-bert-music-context/data/processed/mels/126520.pt,6
126521,training,21015,/content/gnn-bert-music-context/data/raw/fma_small/126/126521.mp3,Track: Hymne de apophia. Album: An Appreciation. Artist: L o W & CROCODILE TEARS,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126521.pt,/content/gnn-bert-music-context/data/processed/mels/126521.pt,6
126588,validation,21020,/content/gnn-bert-music-context/data/raw/fma_small/126/126588.mp3,Track: Look Out The Window At The Rain. Album: Green World. Artist: Maxim Kornyshev,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126588.pt,/content/gnn-bert-music-context/data/processed/mels/126588.pt,6
126589,validation,21020,/content/gnn-bert-music-context/data/raw/fma_small/126/126589.mp3,Track: The Galactic Cluster In A Burning Fireplace. Album: Green World. Artist: Maxim Kornyshev,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126589.pt,/content/gnn-bert-music-context/data/processed/mels/126589.pt,6
126602,training,16066,/content/gnn-bert-music-context/data/raw/fma_small/126/126602.mp3,Track: Neon Hippies. Album: H I N T E R L A N D. Artist: Fields Ohio,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126602.pt,/content/gnn-bert-music-context/data/processed/mels/126602.pt,6
126717,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126717.mp3,Track: Nuthatch. Album: Feathers. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126717.pt,/content/gnn-bert-music-context/data/processed/mels/126717.pt,6
126719,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126719.mp3,Track: Cottonwoods. Album: Feathers. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126719.pt,/content/gnn-bert-music-context/data/processed/mels/126719.pt,6
126720,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/126/126720.mp3,Track: Blue Jay. Album: Feathers. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126720.pt,/content/gnn-bert-music-context/data/processed/mels/126720.pt,6
126743,training,9765,/content/gnn-bert-music-context/data/raw/fma_small/126/126743.mp3,Track: Last Chance. Album: End Of Something. Artist: Derek Clegg,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/126743.pt,/content/gnn-bert-music-context/data/processed/mels/126743.pt,6
127155,training,13517,/content/gnn-bert-music-context/data/raw/fma_small/127/127155.mp3,Track: So Sad. Album: [EPV_180] BLACK. Artist: SHOMOMOSE,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127155.pt,/content/gnn-bert-music-context/data/processed/mels/127155.pt,6
127263,training,19696,/content/gnn-bert-music-context/data/raw/fma_small/127/127263.mp3,Track: OST 08 Rescued :-). Album: RottenMage SpaceJacked OST. Artist: sawsquarenoise,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127263.pt,/content/gnn-bert-music-context/data/processed/mels/127263.pt,6
127273,training,21077,/content/gnn-bert-music-context/data/raw/fma_small/127/127273.mp3,Track: Appeal To. Album: Hissing fauna. Artist: Hissing Fauna,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127273.pt,/content/gnn-bert-music-context/data/processed/mels/127273.pt,6
127278,training,21078,/content/gnn-bert-music-context/data/raw/fma_small/127/127278.mp3,Track: Distant Lover. Album: Songs From Your Collarbone. Artist: Myndra,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127278.pt,/content/gnn-bert-music-context/data/processed/mels/127278.pt,6
127288,training,21078,/content/gnn-bert-music-context/data/raw/fma_small/127/127288.mp3,Track: Colloquial. Album: Songs From Your Collarbone. Artist: Myndra,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127288.pt,/content/gnn-bert-music-context/data/processed/mels/127288.pt,6
127290,training,21078,/content/gnn-bert-music-context/data/raw/fma_small/127/127290.mp3,Track: Bruxelles. Album: Songs From Your Collarbone. Artist: Myndra,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127290.pt,/content/gnn-bert-music-context/data/processed/mels/127290.pt,6
127359,training,21090,/content/gnn-bert-music-context/data/raw/fma_small/127/127359.mp3,"Track: Come When You Can. Album: Live at Monty Hall with Jeff Sarge of Reggae Schoolroom, 10/03/2015. Artist: Colin Ska Johnson","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127359.pt,/content/gnn-bert-music-context/data/processed/mels/127359.pt,6
127469,training,16239,/content/gnn-bert-music-context/data/raw/fma_small/127/127469.mp3,Track: Mama Medusa. Album: Going Backwards to the Garden of Plastic Fruits. Artist: HighWay17,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127469.pt,/content/gnn-bert-music-context/data/processed/mels/127469.pt,6
127484,test,21100,/content/gnn-bert-music-context/data/raw/fma_small/127/127484.mp3,Track: Under the Labyrinth. Album: Emissaries. Artist: Hyaena Fierling & MUTATE,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127484.pt,/content/gnn-bert-music-context/data/processed/mels/127484.pt,6
127559,test,21107,/content/gnn-bert-music-context/data/raw/fma_small/127/127559.mp3,Track: High Hopes. Album: Droopies. Artist: Droopies,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/127559.pt,/content/gnn-bert-music-context/data/processed/mels/127559.pt,6
127648,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/127/127648.mp3,Track: Bkls. Album: Simple Machines. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127648.pt,/content/gnn-bert-music-context/data/processed/mels/127648.pt,6
127720,training,21113,/content/gnn-bert-music-context/data/raw/fma_small/127/127720.mp3,"Track: Rich Albertoni / Stinge. Album: Live on WFMU's Infinite Distortion: Nov 9, 2015. Artist: Mellow Harsher","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",/content/gnn-bert-music-context/data/processed/graphs/127720.pt,/content/gnn-bert-music-context/data/processed/mels/127720.pt,6
127804,training,13826,/content/gnn-bert-music-context/data/raw/fma_small/127/127804.mp3,Track: Starlight. Album: Fifteen. Artist: Psychadelik Pedestrian,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127804.pt,/content/gnn-bert-music-context/data/processed/mels/127804.pt,6
127866,validation,21105,/content/gnn-bert-music-context/data/raw/fma_small/127/127866.mp3,Track: Paris Ballade. Album: Songs For Paris. Artist: Dana Boulé,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127866.pt,/content/gnn-bert-music-context/data/processed/mels/127866.pt,6
127996,training,20760,/content/gnn-bert-music-context/data/raw/fma_small/127/127996.mp3,Track: Labyrinth. Album: Forgotten Stars. Artist: Sergey Cheremisinov,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/127996.pt,/content/gnn-bert-music-context/data/processed/mels/127996.pt,6
128443,training,21147,/content/gnn-bert-music-context/data/raw/fma_small/128/128443.mp3,Track: a night lost. Album: netBloc Vol. 47: Grooves For The Sentient. Artist: Mitchmatic,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/128443.pt,/content/gnn-bert-music-context/data/processed/mels/128443.pt,6
128484,validation,21155,/content/gnn-bert-music-context/data/raw/fma_small/128/128484.mp3,Track: Wrists Like Little Branches (Basement Skylights Remix). Album: netBloc Vol. 48: Still…. Artist: Terrible Terrible,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/128484.pt,/content/gnn-bert-music-context/data/processed/mels/128484.pt,6
128494,training,17125,/content/gnn-bert-music-context/data/raw/fma_small/128/128494.mp3,Track: You Ain't Nothin (Featuring Drano & Joey Ripps). Album: netBloc Vol. 49: Music For The Civilized / War For The Mad Men. Artist: Ant The Symbol,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/128494.pt,/content/gnn-bert-music-context/data/processed/mels/128494.pt,6
128759,validation,21128,/content/gnn-bert-music-context/data/raw/fma_small/128/128759.mp3,Track: Atrusion Fusion. Album: Armageddon. Artist: Synapsis,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/128759.pt,/content/gnn-bert-music-context/data/processed/mels/128759.pt,6
128814,training,19461,/content/gnn-bert-music-context/data/raw/fma_small/128/128814.mp3,Track: Tar and Spackle. Album: Plaster. Artist: Blue Dot Sessions,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",/content/gnn-bert-music-context/data/processed/graphs/128814.pt,/content/gnn-bert-music-context/data/processed/mels/128814.pt,6
